chain,dish,assigned_key,photo_file
めしや宮本むなし,サクサク鶏むね肉のチキン南蛮定食,teishoku,/static/media/food/teishoku.jpg
めしや宮本むなし,ミックスフライ定食,teishoku,/static/media/food/teishoku.jpg
めしや宮本むなし,カツ玉子とじ定食,teishoku,/static/media/food/teishoku.jpg
めしや宮本むなし,ランチハンバーグ定食（デミ）,teishoku,/static/media/food/teishoku.jpg
めしや宮本むなし,ランチハンバーグ定食（おろし）,teishoku,/static/media/food/teishoku.jpg
めしや宮本むなし,具だくさん豚汁,soup_miso,/static/media/food/soup_miso.jpg
めしや宮本むなし,チキン南蛮（3個）,karaage_chicken,/static/media/food/karaage_chicken.jpg
めしや宮本むなし,チキン南蛮（2個）,karaage_chicken,/static/media/food/karaage_chicken.jpg
めしや宮本むなし,チキン南蛮（1個）,karaage_chicken,/static/media/food/karaage_chicken.jpg
めしや宮本むなし,鶏唐（3個）,,(tile)
めしや宮本むなし,鶏唐（2個）,,(tile)
めしや宮本むなし,鶏唐（1個）,,(tile)
めしや宮本むなし,本にがり豆腐,,(tile)
めしや宮本むなし,お母さんの玉子焼き,tamagoyaki,/static/media/food/tamagoyaki.jpg
めしや宮本むなし,お母さんの玉子焼き（ねぎ入り）,tamagoyaki,/static/media/food/tamagoyaki.jpg
めしや宮本むなし,イカの唐揚げ,karaage_chicken,/static/media/food/karaage_chicken.jpg
めしや宮本むなし,鶏唐（2個）＆ポテトフライ,fry_seafood,/static/media/food/fry_seafood.jpg
めしや宮本むなし,エビフライ＆コロッケ,korokke,/static/media/food/korokke.jpg
めしや宮本むなし,アジフライ,fry_seafood,/static/media/food/fry_seafood.jpg
めしや宮本むなし,大盛ポテトフライ,fry_seafood,/static/media/food/fry_seafood.jpg
めしや宮本むなし,ミニ塩サバ,,(tile)
めしや宮本むなし,カニクリームコロッケ,korokke,/static/media/food/korokke.jpg
めしや宮本むなし,納豆,natto,/static/media/food/natto.jpg
めしや宮本むなし,玉子（目玉焼きor生玉子）,tamago_egg,/static/media/food/tamago_egg.jpg
めしや宮本むなし,サラダ,salad_green,
めしや宮本むなし,小豆腐,,(tile)
めしや宮本むなし,青ネギ,,(tile)
めしや宮本むなし,大根おろし,,(tile)
めしや宮本むなし,自家製タルタルソース,,(tile)
めしや宮本むなし,アサヒスーパードライ（生中ジョッキ）,,(tile)
めしや宮本むなし,ハイボール,whisky,/static/media/food/whisky.jpg
めしや宮本むなし,アサヒゼロ（ノンアルコール）,,(tile)
やよい軒,デミハンバーグ定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,ブラックアンガスビーフのカットステーキ定食【おろしぽん酢】,teishoku,/static/media/food/teishoku.jpg
やよい軒,ブラックアンガスビーフのカットステーキ定食【和風ソース】,teishoku,/static/media/food/teishoku.jpg
やよい軒,サバの塩焼定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,チキン南蛮とエビフライの定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,ミックスとじ定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,大分とり天定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,宮崎冷汁ととり南蛮の定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,から揚げ＆白身フライ定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,やよい御膳,teishoku,/static/media/food/teishoku.jpg
やよい軒,特から揚げ定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,ハンバーグとエビフライとから揚げの人気トリオ定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,チキン南蛮としょうが焼の人気コンビ定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,なす味噌と焼魚の定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,から揚げ定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,4種のチーズハンバーグ定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,しまほっけ定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,夏越ごはんと豚しゃぶの定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,味噌かつ煮定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,しょうが焼定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,肉野菜炒め定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,銀鮭の塩焼定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,和風おろしハンバーグ定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,サバの味噌煮定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,ロースとんかつとエビフライの定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,しまほっけとサバの塩焼の定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,チキン南蛮定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,味噌かつ定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,味噌かつとエビフライの定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,大豆ミートのなす味噌と焼魚の定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,大豆ミートのしょうが焼定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,大豆ミートの野菜炒め定食,teishoku,/static/media/food/teishoku.jpg
やよい軒,かつ丼,katsudon,/static/media/food/katsudon.jpg
やよい軒,地鶏親子丼～阿波尾鶏～,donburi_rice,/static/media/food/donburi_rice.jpg
やよい軒,ネギまぐろ丼,donburi_rice,/static/media/food/donburi_rice.jpg
やよい軒,ネギ味噌かつ丼,katsudon,/static/media/food/katsudon.jpg
やよい軒,お子様カレー(低アレルゲン),curry_rice,/static/media/food/curry_rice.jpg
やよい軒,お子様ランチ,teishoku,/static/media/food/teishoku.jpg
やよい軒,しらすおろし朝食,,(tile)
やよい軒,納豆朝食,natto,/static/media/food/natto.jpg
やよい軒,エッグ&ウインナー朝食,sausage,/static/media/food/sausage.jpg
やよい軒,しゃけの塩焼朝食,,(tile)
やよい軒,ミニすき焼き朝食,sukiyaki,/static/media/food/sukiyaki.jpg
やよい軒,玉子焼き,tamagoyaki,/static/media/food/tamagoyaki.jpg
やよい軒,野菜サラダ,salad_green,
やよい軒,国産大和芋のとろろ,,(tile)
やよい軒,生たまご,tamago_egg,/static/media/food/tamago_egg.jpg
やよい軒,豚汁,soup_miso,/static/media/food/soup_miso.jpg
やよい軒,蒸し鶏と海藻のぽん酢和え,,(tile)
やよい軒,【だし茶漬用】ほぐし鮭小鉢,sushi_salmon,/static/media/food/sushi_salmon.jpg
やよい軒,【だし茶漬用】ミニサバ小鉢,tea_matcha,/static/media/food/tea_matcha.jpg
やよい軒,フライドポテト,french_fries,/static/media/food/french_fries.jpg
やよい軒,天ぷら小鉢,tempura,/static/media/food/tempura.jpg
やよい軒,フライドポテト&ウインナー,sausage,/static/media/food/sausage.jpg
やよい軒,宮崎冷汁（単品）,,(tile)
やよい軒,納豆,natto,/static/media/food/natto.jpg
やよい軒,みそ汁,soup_miso,/static/media/food/soup_miso.jpg
やよい軒,から揚げ（5個）,karaage_chicken,/static/media/food/karaage_chicken.jpg
やよい軒,冷奴,hiyayakko,/static/media/food/hiyayakko.jpg
やよい軒,明太子（単品）,pasta,/static/media/food/pasta.jpg
やよい軒,牛肉のすき焼き小鉢,sukiyaki,/static/media/food/sukiyaki.jpg
やよい軒,貝汁,sushi_platter,/static/media/food/sushi_platter.jpg
やよい軒,イカのから揚げ,karaage_chicken,/static/media/food/karaage_chicken.jpg
やよい軒,ミニから揚げ,karaage_chicken,/static/media/food/karaage_chicken.jpg
ゆで太郎,海老かしわ天そば,soba,/static/media/food/soba.jpg
ゆで太郎,肉舞茸そば,soba,/static/media/food/soba.jpg
ゆで太郎,天玉そば,soba,/static/media/food/soba.jpg
ゆで太郎,野菜かきあげそば,soba,/static/media/food/soba.jpg
ゆで太郎,かけそば,soba,/static/media/food/soba.jpg
ゆで太郎,ハーフそば,soba,/static/media/food/soba.jpg
ゆで太郎,海老かしわ天もり,sushi_shrimp,
ゆで太郎,冷し野菜かきあげそば,soba,/static/media/food/soba.jpg
ゆで太郎,冷し薬味そば,soba,/static/media/food/soba.jpg
ゆで太郎,肉茄子せいろ,,(tile)
ゆで太郎,肉茄子せいろ（おそば1.5倍）,soba,/static/media/food/soba.jpg
ゆで太郎,もり,,(tile)
ゆで太郎,2枚もり（2倍）,,(tile)
ゆで太郎,特もり（3倍）,,(tile)
ゆで太郎,1キロもり,,(tile)
ゆで太郎,ざる,,(tile)
ゆで太郎,2枚ざる（2倍）,,(tile)
ゆで太郎,特ざる（3倍）,,(tile)
ゆで太郎,1キロざる,,(tile)
ゆで太郎,ニラ中華そば,ramen_shoyu,/static/media/food/ramen_shoyu.jpg
ゆで太郎,中華そば,ramen_shoyu,/static/media/food/ramen_shoyu.jpg
ゆで太郎,ざる中華,,(tile)
ゆで太郎,ミニかつ丼セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,ミニ辛葱豚丼セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,ミニ海老かしわ天丼セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,ミニのり弁（アジフライ）セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,ミニのり弁（白身フライ）セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,ミニ焼鯖炙りたらこごはんセット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,ミニ野菜かきあげ天セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,ミニカツカレーセット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,ミニカレーセット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,満腹かつ丼セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,満腹辛葱豚丼セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,満腹カツカレーセット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,満腹カレーライスセット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,ミニうな丼セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,ミニうな海老天丼セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,満腹うな丼セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,満腹うな海老天丼セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,満腹一尾うな丼セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,満腹一尾うな海老天丼セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,うな丼,unagi,/static/media/food/unagi.jpg
ゆで太郎,うな海老天丼,donburi_rice,/static/media/food/donburi_rice.jpg
ゆで太郎,一尾うな丼,unagi,/static/media/food/unagi.jpg
ゆで太郎,一尾うな海老天丼,donburi_rice,/static/media/food/donburi_rice.jpg
ゆで太郎,うなぎ一切れ,unagi,/static/media/food/unagi.jpg
ゆで太郎,小柱と夏野菜のかきあげそば,soba,/static/media/food/soba.jpg
ゆで太郎,小柱と夏野菜のミニかきあげ丼セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,小柱と夏野菜のミニかきあげ丼,donburi_rice,/static/media/food/donburi_rice.jpg
ゆで太郎,小柱と夏野菜のかきあげ,,(tile)
ゆで太郎,月見とろろそば,soba,/static/media/food/soba.jpg
ゆで太郎,月見とろろそば（おそば1.5倍）,soba,/static/media/food/soba.jpg
ゆで太郎,月見とろろミニ丼セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,月見とろろミニ丼,donburi_rice,/static/media/food/donburi_rice.jpg
ゆで太郎,朝そば（鬼おろし）,soba,/static/media/food/soba.jpg
ゆで太郎,朝そば（玉子）,soba,/static/media/food/soba.jpg
ゆで太郎,朝らー（温）,,(tile)
ゆで太郎,朝らー（冷）,,(tile)
ゆで太郎,朝セット 焼鯖炙りたらこごはん,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,朝セット 野菜かきあげ丼,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,朝セット カレー,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,朝セット 納豆,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,季節のかきあげ,,(tile)
ゆで太郎,かしわ天,,(tile)
ゆで太郎,海老天,sushi_shrimp,
ゆで太郎,野菜かきあげ,,(tile)
ゆで太郎,太刀魚のちくわ天（2ヶ）,,(tile)
ゆで太郎,海老かしわ天盛り,sushi_shrimp,
ゆで太郎,アジフライ,fry_seafood,/static/media/food/fry_seafood.jpg
ゆで太郎,ハーフかつ,tonkatsu_pork,/static/media/food/tonkatsu_pork.jpg
ゆで太郎,白身フライ,fry_seafood,/static/media/food/fry_seafood.jpg
ゆで太郎,コロッケ,korokke,/static/media/food/korokke.jpg
ゆで太郎,かつ煮,tonkatsu_pork,/static/media/food/tonkatsu_pork.jpg
ゆで太郎,肉茄子つけ汁,,(tile)
ゆで太郎,カレールー,curry_rice,/static/media/food/curry_rice.jpg
ゆで太郎,ごはん,gohan_rice,
ゆで太郎,とろろ,,(tile)
ゆで太郎,お椀そば,soba,/static/media/food/soba.jpg
ゆで太郎,焼のり4枚（1束）,,(tile)
ゆで太郎,三陸わかめ,,(tile)
ゆで太郎,おひたし,,(tile)
ゆで太郎,鬼おろし,,(tile)
ゆで太郎,納豆,natto,/static/media/food/natto.jpg
ゆで太郎,きざみのり,,(tile)
ゆで太郎,自家製温泉玉子,tamago_egg,/static/media/food/tamago_egg.jpg
ゆで太郎,おみ漬け,,(tile)
ゆで太郎,もり汁セット,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,生たまご,tamago_egg,/static/media/food/tamago_egg.jpg
ゆで太郎,たっぷり薬味ねぎ,,(tile)
ゆで太郎,枕崎鰹枯れ節,,(tile)
ゆで太郎,もつ煮定食,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,ニラにんにくもつ煮定食,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,もつ炒め定食,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,ニラにんにくもつ炒め定食,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,合い盛りもつ定食,teishoku,/static/media/food/teishoku.jpg
ゆで太郎,もつ煮,motsunabe,/static/media/food/motsunabe.jpg
ゆで太郎,もつ炒め,,(tile)
ゆで太郎,大もつ煮,motsunabe,/static/media/food/motsunabe.jpg
ゆで太郎,大もつ炒め,,(tile)
ゆで太郎,大ニラにんにくもつ煮,motsunabe,/static/media/food/motsunabe.jpg
ゆで太郎,大ニラにんにくもつ炒め,,(tile)
ゆで太郎,アジフライ（1ヶ）,fry_seafood,/static/media/food/fry_seafood.jpg
ゆで太郎,きざみニラ,,(tile)
ゆで太郎,ごはん（並）,gohan_rice,
ゆで太郎,ごはん（大）,gohan_rice,
ゆで太郎,天抜き,,(tile)
ゆで太郎,ビール・ハイボール,whisky,/static/media/food/whisky.jpg
ゆで太郎,レモンサワー,chuhai,/static/media/food/chuhai.jpg
ゆで太郎,アサヒスーパードライ（350ml缶）,,(tile)
ゆで太郎,サントリー角ハイボール（350ml缶）,whisky,/static/media/food/whisky.jpg
ゆで太郎,キリン本搾りチューハイレモン（350ml缶）,chuhai,/static/media/food/chuhai.jpg
